4907742,72,2625.0
4907742,878,5950.0
4907742,1406,6922.0
4907742,1970,7211.0
4907742,2142,2975.0
4907742,2922,6710.0
4907742,3160,3392.0
4907742,3618,8233.0
4907742,4245,7448.0
4907742,4516,7263.0
4907742,4664,6584.0
4907742,4714,8032.0
4907742,5061,5164.0
4907742,6019,6422.0
4907742,6556,8552.0
4907742,6587,7095.0
4907742,6964,4622.0
4907742,7453,968.0
4907742,7526,4952.0
4907742,8054,5593.0
4907742,8597,10987.0
4907742,8939,7901.0
4907742,9033,5383.0
4907742,9389,5057.0
4907742,9557,5445.0
4907742,9597,8913.0
4907742,10024,8389.0
4907742,10082,3039.0
4907742,10633,10013.0
4907742,10969,2448.0
4907742,11253,5259.0
4907742,11299,6601.0
4907742,11661,7476.0
4907742,11686,9984.0
4907742,11707,1854.0
4907742,12305,5987.0
4907742,12431,9483.0
4907742,12802,7563.0
4907742,12808,6849.0
4907742,13304,1238.0
4907742,13375,624.0
4907742,13463,1255.0
4907742,13514,4682.0
4907742,13747,8618.0
4907742,14521,2429.0
4907742,14791,7710.0
4907742,14963,8258.0
4907742,14983,5304.0
4907742,14994,1511.0
4907742,15498,4972.0
4907742,15698,4873.0
4907742,16359,4479.0
4907742,16459,4179.0
4907742,16618,5918.0
4907742,16714,7793.0
4907742,17522,2655.0
4907742,17846,4818.0
4907742,18422,6105.0
4907742,18723,1546.0
4907742,18815,8527.0
4907742,19352,6299.0
4907742,19366,5405.0
4907742,19384,9769.0
4907742,19787,3909.0
4907742,20102,9571.0
4907742,20251,215.0
4907742,20633,9002.0
4907742,20847,2085.0
4907742,21011,7159.0
4907742,22170,2759.0
4907742,22481,10238.0
4907742,23076,9285.0
4907742,23191,3455.0
4907742,23646,7104.0
4907742,24055,3722.0
4907742,24477,3586.0
4907742,24677,9801.0
4907742,24814,5814.0
4907742,25238,5540.0
4907742,25710,4910.0
4907742,25803,1924.0
4907742,26055,1410.0
4907742,26866,7752.0
4907742,26971,3485.0
4907742,27148,7124.0
4907742,28443,2017.0
4907742,28798,2135.0
4907742,28867,9086.0
4907742,28934,2524.0
4907742,28981,1997.0
4907742,29118,7894.0
4907742,29477,4889.0
4907742,30254,5819.0
4907742,30645,10576.0
4907742,31280,4929.0
4907742,31587,5728.0
4907742,31894,6879.0
4907742,32547,3682.0
4907742,32918,7583.0
4907742,33137,6105.0
4907742,33426,4389.0
4907742,33435,2433.0
4907742,33693,9847.0
4907742,34407,9651.0
4907742,34413,6170.0
4907742,34780,9651.0
4907742,34906,10677.0
4907742,35802,10495.0
4907742,35948,9696.0
4907742,35991,4030.0
4907742,36686,9583.0
4907742,36695,3656.0
4907742,36881,9252.0
4907742,36998,9148.0
4907742,37054,8052.0
4907742,37154,6885.0
4907742,37925,3636.0
4907742,38041,10923.0
4907742,38640,7033.0
4907742,39875,6590.0
4907742,39967,4824.0
4907742,40040,7537.0
4907742,40707,6713.0
4907742,40799,9003.0
4907742,41318,4543.0
4907742,42072,2235.0
4907742,42410,9190.0
4907742,42908,6129.0
4907742,42999,6443.0
4907742,43292,5556.0
4907742,43517,10496.0
4907742,43683,6651.0
4907742,43696,10515.0
4907742,43963,5229.0
4907742,44000,5187.0
4907742,44162,4582.0
4907742,44773,6113.0
4907742,45141,6558.0
4907742,45388,8224.0
4907742,45832,4054.0
4907742,46157,5567.0
4907742,47023,1829.0
4907742,47091,7642.0
4907742,47324,5012.0
4907742,47888,1630.0
4907742,48264,7425.0
4907742,48704,4810.0
4907742,49345,9674.0
4907742,49708,10245.0
4907742,49950,3082.0
4907742,50169,10112.0
4907742,51018,7423.0
4907742,51872,3334.0
4907742,52714,796.0
4907742,52790,4562.0
4907742,53478,5200.0
4907742,53481,9310.0
4907742,53800,8711.0
4907742,55391,5072.0
4907742,56143,7302.0
4907742,56148,9391.0
4907742,56559,7601.0
4907742,56848,5374.0
4907742,56855,6233.0
4907742,57019,9937.0
4907742,57827,6196.0
4907742,58109,10628.0
4907742,58436,9417.0
4907742,58587,4588.0
4907742,58890,4981.0
4907742,59042,10545.0
4907742,59942,2879.0
4907742,59975,3239.0
4907742,60372,4727.0
4907742,60618,5702.0
4907742,62113,6947.0
4907742,62369,3157.0
